PROCSFUNCT|STRNUM|INUMBR|ITEMNO|IDESCR|ISTYLN|SNUMBR|GGSKU|IDEPT|ISDEPT|ICLAS|ISCLAS|DEPTNM|SDEPTNM|CLASNM|SCLASNM|MCHNUM|ASNUM|IVNDPN|IUPC|DSPNCD|ISTYPE|GIFTCARD|PHYGCCNTRY|IMFGR|ILCOD|ICUCST|ORIGN|REGPRC|SALPRC|OFFTXT|CA_ORIGN|CA_REGPRC|CA_SALPRC|CA_OFFTXT|BTCCOD|AVLFS|ONORD|SKUSDTW|SKUEDTW|SSNSDTW|SSNEDTW|SSTYLE|IDLGTH|IDWDTH|IDHGHT|IWGHT|IUCOD|SKUORG|SKUORGDES|ECCN|BUYFLAG|ADDTOCART|SALEFLAG|CLEARFLAG|PUBFLAG|BOFLAG|NEWFLAG|NEWARVLFLG|DROPSHPFLG|PRESALEFLG|SOLOSALE|RTLONHAND|RTLONLYFLG|HLDCOD|NAVIGATE|LIVEFLAG|FLAG1|FLAG2|FLAG3|FLAG4|FLAG5|FLAG6|BUYMSG|DUTY|WEBID|IMLAB1|IMLAB2|CA_BUYFLG|CA_SALEFLG|CA_CLRFLG|CA_PUBFLG|CA_BUYMSG|CA_FLAG1|CA_FLAG2|CA_FLAG3|CA_FLAG4|CA_FLAG5|CA_FLAG6|TRNSDT
C|701|1991186|27689492|PIXEE SPOON|51541|1991869||100|133|20|60|FISHING|COLD WATER LURES|SPOONS|BRANDED CASTING SPOONS|F03|2613|01-30-092IC|27752050985|A|01||||V|2.650|5.990|5.990|5.990||7.490|7.490|7.490||BTC0002|1|6|20130127|99999999|||PIXEE SPOON|6.8|2.0|1.0|.800|G|CN|CHINA|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|6.50000|2926|RD/FLO ORNG|1/2 OZ|Y|N|N|Y|F|||||||
C|701|1991196|27689026|PIXEE SPOON|51544|1991881||100|133|20|60|FISHING|COLD WATER LURES|SPOONS|BRANDED CASTING SPOONS|F03|2613|01-40-341IC|27752118708|A|01||||V|2.880|5.790|5.790|5.790||6.990|6.990|6.990||BTC0002|||20130127|99999999|||PIXIE SPOON|6.8|2.0|1.0|1.200|G|CN|CHINA|EAR99|N|N|N|N|N|N|N|N|N|N|Y|Y|N||N|N|Y|N|N||N|||6.50000|2926|FLO PINK UV|2.5" 7/8OZ 1PK|N|N|N|N||||||||
C|701|1991285|27664235|CLASSIC VIBRAX|41514|1353577||100|133|50|60|FISHING|COLD WATER LURES|SALMON/TROUT|INLINE SPINNERS BRNDED|F03|2613|60-30-213IC|27752603211|A|01||||V|2.780|5.790|4.490|4.490||6.790|5.490|5.490||BTC0002|4|6|20180304|99999999|||CLASSIC VIBRAX|5.3|1.8|.8|.500|G|EE|ESTONIA|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|6.50000|15442|GOLD FLUORESCEN|1/4 OZ|Y|N|N|Y|F|||||||
C|701|1991400|27665039|CLASSIC VIBRAX|41515|1353576||100|133|50|60|FISHING|COLD WATER LURES|SALMON/TROUT|INLINE SPINNERS BRNDED|F03|2613|60-40-400IC|27752604409|A|01||||V|3.230|5.790|4.490|4.490||6.790|5.490|5.490||BTC0002|6|6|20180304|99999999|||CLASSIC VIBRAX|6.5|2.3|1.0|.700|G|EE|ESTONIA|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|6.50000|15442|BLACK BLACK|3/8 OZ|Y|N|N|Y|F|||||||
C|701|1991541|26283905|CLASSIC VIBRAX|42205|1746544||100|133|50|60|FISHING|COLD WATER LURES|SALMON/TROUT|INLINE SPINNERS BRNDED|F03|2613|60-60-112IC|27752003165|A|01||||V|3.750|6.990|6.490|6.490||7.990|7.990|7.990||BTC0002|1|6|20180304|99999999|||CLASSIC VIBRAX|6.5|2.3|1.0|1.000|G|EE|ESTONIA|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|6.50000|15442|SLVR FLO YLW|5/8 OZ|Y|N|N|Y|F|||||||
C|701|1991546|26283910|CLASSIC VIBRAX|42205|1746544||100|133|50|60|FISHING|COLD WATER LURES|SALMON/TROUT|INLINE SPINNERS BRNDED|F03|2613|60-60-200IC|27752003134|A|01||||V|3.750|6.990|6.490|6.490||7.990|7.990|7.990||BTC0002|3|6|20180304|99999999|||CLASSIC VIBRAX|6.5|2.3|1.0|1.000|G|EE|ESTONIA|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|6.50000|15442|GOLD|5/8|Y|N|N|Y|F|||||||
C|701|1991549|26283913|CLASSIC VIBRAX|42205|1746544||100|133|50|60|FISHING|COLD WATER LURES|SALMON/TROUT|INLINE SPINNERS BRNDED|F03|2613|60-60-450IC|27752024672|A|01||||V|3.750|6.990|6.490|6.490||7.990|7.990|7.990||BTC0002||6|20180304|99999999|||CLASSIC VIBRAX|6.5|2.3|1.0|1.000|G|EE|ESTONIA|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||B|6.50000|15442|BLEEDING SILVER|5/8 OZ|Y|N|N|Y|B|||||||
C|701|1991904|26283919|CLASSIC VIBRAX|42205|1746544||100|133|50|60|FISHING|COLD WATER LURES|SALMON/TROUT|INLINE SPINNERS BRNDED|F03|2613|60-60-100IC|27752003127|A|01||||V|3.750|6.990|6.490|6.490||7.990|7.990|7.990||BTC0002|7|6|20180304|99999999|||CLASSIC VIBRAX|6.5|2.0|1.0|1.000|G|EE|ESTONIA|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|6.50000|15442|SILVER|5/8 OZ|Y|N|N|Y|F|||||||
C|701|1992465|87287104|WMS PERFORMANCE S/S POLO|49686247|1992435||475|496|140|10|HUNTING CLOTHING|BRANDED|LADIES TACTICAL|TOPS|HC1|220806|61165|844802186353|A|01||||V|20.790|39.990|39.990|39.990||49.990|49.990|49.990||BTC9504|4||20130210|99999999|||WMS PERFORMANCE S/S POLO-DELAY|10.0|7.0|1.5|11.000|G|BD|BANGLADESH|EAR99|Y|Y|N|N|Y|N|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|18.00000|13011205261776|DARK NAVY|XL|Y|N|N|Y|F|||||||
C|701|1993068|43048320|ULTRAGREEN ONESHOT|76990|1530307||100|135|10|20|FISHING|TERMINAL TACKLE|LINE|MONOFILAMENT|F04|222530|MOSS 20|607272011347|A|01||||V|10.060|18.990|17.490|17.490||22.990|21.490|21.490||BTC0002|1|6|20190317|99999999|||ULTRAGREEN ONE SHOT-2 LB|6.0|4.8|1.0|3.700|G|DE|GERMANY|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|6.50000|10205253|ULTRA GREEN|20LB 250YDS 1PK|Y|N|N|Y|F|||||||
C|701|1993107|43056904|ULTRAGREEN MINI PACK 110|77739|1993106||100|135|10|20|FISHING|TERMINAL TACKLE|LINE|MONOFILAMENT|F04|222530|MMG 4|607272010821|A|01||||V|4.370|9.490|9.490|9.490||11.490|11.490|11.490||BTC0002|2|6|20190317|99999999|||ULTRAGREEN MINI PACK|5.0|4.3|1.0|1.600|G|DE|GERMANY|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|6.50000|95419|ULTRA GREEN|4LB 110YDS 1PK|Y|N|N|Y|F|||||||
C|701|1993113|43056920|ULTRAGREEN MINIPACK 110|77739|1993106||100|135|10|20|FISHING|TERMINAL TACKLE|LINE|MONOFILAMENT|F04|222530|MMG 20|607272010944|A|01||||V|5.300|10.490|10.490|10.490||12.490|12.490|12.490||BTC0002|17|6|20190317|99999999|||ULTRAGREEN MINI PACK|5.0|4.3|1.0|2.000|G|DE|GERMANY|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|6.50000|95419|ULTRA GREEN|20LB 110YDS 1PK|Y|N|N|Y|F|||||||
C|701|1993115|43056930|ULTRAGREEN MINIPACK 110|77739|1993106||100|135|10|20|FISHING|TERMINAL TACKLE|LINE|MONOFILAMENT|F04|222530|MMG 30|607272010975|A|01||||V|7.550|15.490|15.490|15.490||18.990|18.990|18.990||BTC0002|11|6|20190317|99999999|||ULTRAGREEN MINI PACK|5.0|4.3|1.0|2.300|G|DE|GERMANY|EAR99|Y|Y|N|N|Y|Y|N||N|N|Y|Y|N||Y|N|Y|N|N||N||F|6.50000|95419|ULTRA GREEN|30LB 110YDS 1PK|Y|N|N|Y|F|||||||
C|701|1993387|88142814|WOODCUT YOUTH|68816939|1993381||675|688|10|1|CHILDREN'S CLOTHING|TEES|SHORTSLEEVE|CORE LOGO|CL3|214622|68816939|658428080823|A|01||||B|3.820|12.990|12.990|12.990||16.990|16.990|16.990||BTC0601|39|48|20130303|99999999|||BP WOODCUT LOGO TEE|10.0|4.0|2.0|4.100|G|HN|HONDURAS|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|18.00000|13011606063631|ROYAL BLUE|L|Y|N|N|Y|F|||||||
C|701|1993440|88143404|T BPS WOODCUT|68816940|1993434||675|688|10|1|CHILDREN'S CLOTHING|TEES|SHORTSLEEVE|CORE LOGO|CL3|214622|68816940|658428081097|A|01||||B|3.720|12.990|12.990|12.990||16.990|16.990|16.990||BTC0601|55|60|20190203|99999999|||BPS WOODCUT LOGO TEE|9.0|4.0|1.5|2.500|G|HN|HONDURAS|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|18.00000|13011606063631|ROYAL BLUE|4T|Y|N|N|Y|F|||||||
C|701|1993950|40000115|FLUOROCARBON LEADER|180-62718|1085587||151|180|20|20|SALTWATER FISHING|TERMINAL|LEADERS|FLUOROCARBON|F04|214733|15FC25|645879156252|A|01||||V|5.080|12.990|12.990|12.990||15.990|15.990|15.990||BTC0002|86|30|20181223|99999999|||FLUOROCARBON LEADER|2.8|2.8|.8|.900|G|JP|JAPAN|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|7.00000|30722|CLEAR|15LB 25YD|Y|N|N|Y|F|||||||
C|701|1994386|70023031|LAZER OCT LS OFFSET EYE|77753|1994382||100|135|20|50|FISHING|TERMINAL TACKLE|HOOKS|SPECIALTY|F04|2650|L2BUH-2|47708690539|A|01||||V|2.620|7.990|5.990|5.990||9.990|9.990|9.990||BTC0002|3|5|20190414|99999999|||OCTOPUS LONG SHANK|10.0|6.0|6.0|7.000|G|US|UNITED STATES|EAR99|Y|Y|N|N|Y|Y|N||N|N|Y|Y|N||Y|N|Y|N|N||N||F|.00000|95432|PLATINUM BLACK|2 54PK|Y|N|N|Y|F|||||||
C|701|1994388|70023033|LAZER OCT LS OFFSET EYE|77753|1994382||100|135|20|50|FISHING|TERMINAL TACKLE|HOOKS|SPECIALTY|F04|2650|L2BU-1/0|47708690553|A|01||||V|2.620|7.990|5.990|5.990||9.990|9.990|9.990||BTC0002|11|5|20190414|99999999|||OCTOPUS LONG SHANK|3.8|2.8|1.0|.700|G|US|UNITED STATES|EAR99|Y|Y|N|N|Y|Y|N||N|N|Y|Y|N||Y|N|Y|N|N||N||F|.00000|95432|PLATINUM BLACK|1/0 46PK|Y|N|N|Y|F|||||||
C|701|1994409|70023034|LAZER OCT LS OFFSET EYE|77755|1994407||100|135|20|50|FISHING|TERMINAL TACKLE|HOOKS|SPECIALTY|F04|2650|L2RUH-6|47708691055|A|01||||V|2.980|7.490|5.990|5.990||.000|.000|.000||BTC0002|11|5|20190414|99999999|||OCTOPUS LONG SHANK|10.0|6.0|6.0|7.000|G|US|UNITED STATES|EAR99|Y|Y|N|N|Y|Y|N||N|N|Y|Y|N||Y|N|Y|N|N||N||F|.00000|95432|RED|#6 63PK|N|N|N|N||||||||
C|701|1994411|70023036|LAZER OCT LS OFFSET EYE|77755|1994407||100|135|20|50|FISHING|TERMINAL TACKLE|HOOKS|SPECIALTY|F04|2650|L2RUH-2|47708691079|A|01||||V|3.090|7.490|5.990|5.990||.000|.000|.000||BTC0002|11||20190414|99999999|||OCTOPUS LONG SHANK|10.0|9.0|6.0|7.000|G|US|UNITED STATES|EAR99|Y|Y|N|N|Y|N|N||N|N|Y|Y|N||Y|N|Y|N|N||N||F|.00000|95432|RED|#2 54PK|N|N|N|N||||||||
C|701|1994412|70023037|LAZER OCT LS OFFSET EYE|77755|1994407||100|135|20|50|FISHING|TERMINAL TACKLE|HOOKS|SPECIALTY|F04|2650|L2RUH-1|47708691086|A|01||||V|2.980|7.490|7.490|7.490||.000|.000|.000||BTC0002|11||20190414|99999999|||OCTOPUS LONG SHANK|3.5|2.8|.5|.800|G|US|UNITED STATES|EAR99|Y|Y|N|N|Y|N|N||N|N|Y|Y|N||Y|N|Y|N|N||N||F|.00000|95432|RED|#1 51PK|N|N|N|N||||||||
C|701|1994635|53639000|CVR-13 FITS HDS 7|235-9405|2062194||200|235|20|20|MARINE|MARINE ELECTRONICS|ELECTRONIC ACCESS|LOCATOR ACC|M01|209045|000-0124-62|42194533421|I|01||||V|18.170|16.880|16.880|16.880||16.880|16.880|16.880||BTC0002|||20170618|99999999|||CVR-NAVICO|8.5|6.5|1.0|6.300|T|MX|MEXICO|EAR99|N|N|N|N|Y|N|N|N|N|N|Y|Y|Y||Y|N|Y|N|N||N||E|.00000|1305170909|--|--|N|Y|N|Y|E|||||||1917
C|701|1995322|42712202|NEEDLE FISH|34891|1164690||100|133|20|70|FISHING|COLD WATER LURES|SPOONS|BRANDED TROLLING SPOON|F03|2613|1051-001-1602|49762636195|A|01||||V|2.380|5.790|4.990|4.990||6.790|5.990|5.990||BTC0002|4|6|20130120|99999999|||NEEDLEFISH|4.8|2.0|.5|.200|G|US|UNITED STATES|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|.00000|77937|FLO PNK/CHRT UV|1.5"|Y|N|N|Y|F|||||||
C|701|1996944|87290502|COVERT VEST-DELAY|49671202|1996942||475|496|70|60|HUNTING CLOTHING|BRANDED|TACTICAL|VESTS|HC1|220806|80016|844802271219|A|01||||V|42.350|84.990|84.990|84.990||99.990|99.990|99.990||BTC9504|2||20180408|99999999|||COVERT VEST-DELAY|16.0|11.0|2.3|14.300|G|VN|VIETNAM|EAR99|Y|Y|N|N|Y|N|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|6.50000|13013005512432|BLACK|M|Y|N|N|Y|F|||||||
C|701|1997639|95509668|MAILWRAP|74514424|1851709||700|745|40|10|GIFTS|NATURE|LAWN AND GARDEN|MAILBOXES/WRAPS|G04|213831|06448|843259017203|A|01||||V|6.750|14.990|14.990|14.990||19.990|19.990|19.990||BTC0002|25|18|20130303|99999999|||MAILWRAP|20.0|10.5|.3|6.500|G|US|UNITED STATES|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|.00000|1302051239|PLDGE ALLEGIANC|10.5X18|Y|N|N|Y|F|||||||
C|701|1998064|43056708|ONE SHOT HV|77737|1993089||100|135|10|20|FISHING|TERMINAL TACKLE|LINE|MONOFILAMENT|F04|222530|MOY8|607272091264|A|01||||V|6.710|14.490|14.490|14.490||17.490|17.490|17.490||BTC0002|2|6|20190317|99999999|||ONESHOT HV|6.0|4.8|1.0|2.800|G|DE|GERMANY|EAR99|Y|Y|N|N|Y|Y|N||N|N|Y|Y|N||Y|N|Y|N|N||N||F|6.50000|95416|HI-VIS YELLOW|8LB 220YDS|Y|N|N|Y|F|||||||
C|701|2002769|87293138|STRYKE PANT W/FLEX-TAC|49645784|1892017||475|496|70|20|HUNTING CLOTHING|BRANDED|TACTICAL|BOTTOMS|HC1|220806|74369116|844802281089|A|01||||V|36.580|74.990|74.990|74.990||94.990|94.990|94.990||BTC9504|4||20190421|99999999|||STRYKE PANT W/FLEX-TAC|12.0|8.0|2.0|25.000|G|VN|VIETNAM|EAR99|Y|Y|N|N|Y|N|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|17.00000|12012005010810|BATTLE BROWN|38X30|Y|N|N|Y|F|||||||
C|701|2002929|53645500|SONAR/GPS SCREEN CLEANING KIT|SCREEN CLN KIT|2030385||200|235|20|20|MARINE|MARINE ELECTRONICS|ELECTRONIC ACCESS|LOCATOR ACC|M01|208683|WAVE-15KIT-DP|700220537286|A|01||||V|5.170|9.990|9.990|9.990||11.990|11.990|11.990||BTC0002|-3||20141102|99999999|||WAVE AWAY SCREEN CLEANING KIT|5.5|3.3|1.8|3.900|G|CN|CHINA|EAR99|N|N|N|N|N|N|N|N|N|N|Y|Y|N||N|N|Y|N|N||N|||6.50000|1311150716304|--|--|N|N|N|N||||||||
C|701|2003083|26166901|REAL TROUT|50658|1995034||100|132|20|60|FISHING|SOFTBAITS|BRANDED SOFTBAITS|BRANDED SWIM BAITS|F02|226961|RT-SB-170-LT|840004219714|A|01||||V|4.500|9.990|9.990|9.990||.000|.000|.000||BTC0002|28|15|20140601|99999999|||REAL TROUT|9.5|4.0|1.5|4.200|A|CN|CHINA|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|6.50000|1405220721511|LIGHT TROUT|7" 2-2/3OZ|N|N|N|N||||||||
C|701|2005134|74838662|TALUS II M/BROWN/10.5/MED|5244120|2005129||500|524|20|10|FOOTWEAR|HIKING BOOTS|CASUAL|MENS|FT2|218359|TALUSII-MID-M|35102180978|F|01||||R|20.950|59.990|59.990|29.770|SAVE $30|84.990|84.990|49.770|SAVE $35|BTC0145|||20150315|99999999|||TALUS II MID|13.8|11.0|5.0|49.600|A|CN|CHINA|EAR99|N|N|N|Y|N|N|N|N|N|N|Y|N|N||N|N|Y|N|N||N|||18.00000|13022706014251|BROWN|10.5 M|N|N|Y|N||||||||1806
C|701|2007640|89201160|BEMAN CENTERSHOT ARROWS|436-41779|2007636||400|436|30|50|HUNTING|ARCHERY|ARROWS|CARBON|H01|3473|520798|727126207983|A|01||||V|41.920|74.990|74.990|74.990||89.990|89.990|89.990||BTC9519|19|12|20130428|99999999|||BEMAN CENTERSHOT|33.5|3.5|1.5|8.800|G|US|UNITED STATES|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|Y||N||F|.00000|13030505562730|4" FEATHERS|600/6PK|Y|N|N|Y|F|||||||
C|701|2007741|89242901|GENESIS KIT|436-42283|1079493||400|436|10|30|HUNTING|ARCHERY|BOWS|SETS|H01|214873|10928|859752000291|A|01||||V|145.000|219.990|219.990|219.990||269.990|269.990|269.990||BTC9519|1||20130414|99999999|||GENESIS KIT|41.0|17.0|4.0|132.000|G|US|UNITED STATES|EAR99|Y|Y|N|N|Y|N|N|N|N|N|Y|N|N||Y|N|Y|N|Y||N||F|.00000|10206577|RH/YELLOW|15-30"/10-20#|Y|N|N|Y|F|||||||
C|701|2007742|89200901|GENESIS KIT|436-42283|1079493||400|436|10|30|HUNTING|ARCHERY|BOWS|SETS|H01|214873|10934|859752000352|A|01||||V|145.000|219.990|219.990|219.990||299.990|299.990|299.990||BTC9519|1|1|20130414|99999999|||GENESIS KIT|41.0|17.0|4.0|130.000|G|US|UNITED STATES|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|N|N||Y|N|Y|N|Y||N||F|.00000|10206577|RH/GREEN|15-30"/10-20#|Y|N|N|Y|F|||||||
C|701|2007747|89201302|GENESIS KIT|436-42283|1079493||400|436|10|30|HUNTING|ARCHERY|BOWS|SETS|H01|214873|12247|859752000024|A|01||||V|155.000|229.990|229.990|229.990||289.990|289.990|289.990||BTC9519|2|17|20130414|99999999|||GENESIS KIT|40.0|16.5|3.5|128.000|G|US|UNITED STATES|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|Y||N||F|.00000|10206577|LH/CARBON|15-30"/10-20#|Y|N|N|Y|F|||||||
C|701|2007807|88474902|GENESIS MINI KIT|436-23718|1521687||400|436|10|30|HUNTING|ARCHERY|BOWS|SETS|H01|214873|11428|859752000611|A|01||||V|145.000|219.990|219.990|219.990||269.990|269.990|269.990||BTC9519|1||20130414|99999999|||GENESIS MINI KIT|41.0|17.0|4.0|112.000|G|US|UNITED STATES|EAR99|Y|Y|N|N|Y|N|N|N|N|N|Y|N|N||Y|N|Y|N|Y||N||F|.00000|10206328|LH/BLK RED|14-25"/6-12#|Y|N|N|Y|F|||||||
C|701|2007985||LEATHER BE/LTBRN/32/ ***|640BOLPSCRZMARL|2007983||600|640|10|1|MENS CLOTHING|ACCESSORIES|BELTS|LEATHER|CL1|213630|BOLPSCRZMARL|616424121599|A|01||||B|15.500|39.950|39.950|39.950||.000|.000|.000||BTC0143|||20190414|99999999|||LEATHER BELT W/MARLIN EMBLEM|.0|.0|.0|.000|A|CN|CHINA|EAR99|N|N|N|N|N|N|N||N|N|Y|Y|N||N|N|Y|N|N||N|||6.50000|110226|LT BROWN|32|N|Y|N|N||||||||1918
C|701|2007986||LEATHER BE/LTBRN/34/ ***|640BOLPSCRZMARL|2007983||600|640|10|1|MENS CLOTHING|ACCESSORIES|BELTS|LEATHER|CL1|213630|BOLPSCRZMARL|616424121605|A|01||||B|15.500|39.950|39.950|39.950||.000|.000|.000||BTC0143|||20190414|99999999|||LEATHER BELT W/MARLIN EMBLEM|.0|.0|.0|.000|A|CN|CHINA|EAR99|N|N|N|N|N|N|N||N|N|Y|Y|N||N|N|Y|N|N||N|||6.50000|110226|LT BROWN|34|N|N|N|N||||||||1918
C|701|2007987||LEATHER BE/LTBRN/36/ ***|640BOLPSCRZMARL|2007983||600|640|10|1|MENS CLOTHING|ACCESSORIES|BELTS|LEATHER|CL1|213630|BOLPSCRZMARL|616424121612|A|01||||B|15.500|39.950|39.950|39.950||.000|.000|.000||BTC0143|||20190414|99999999|||LEATHER BELT W/MARLIN EMBLEM|.0|.0|.0|.000|A|CN|CHINA|EAR99|N|N|N|N|N|N|N||N|N|Y|Y|N||N|N|Y|N|N||N|||6.50000|110226|LT BROWN|36|N|N|N|N||||||||1918
C|701|2007988||LEATHER BE/LTBRN/38/ ***|640BOLPSCRZMARL|2007983||600|640|10|1|MENS CLOTHING|ACCESSORIES|BELTS|LEATHER|CL1|213630|BOLPSCRZMARL|616424121629|A|01||||B|15.500|39.950|39.950|39.950||.000|.000|.000||BTC0143|||20190414|99999999|||LEATHER BELT W/MARLIN EMBLEM|.0|.0|.0|.000|A|CN|CHINA|EAR99|N|N|N|N|N|N|N||N|N|Y|Y|N||N|N|Y|N|N||N|||6.50000|110226|LT BROWN|38|N|N|N|N||||||||1918
C|701|2007989||LEATHER BE/LTBRN/40/ ***|640BOLPSCRZMARL|2007983||600|640|10|1|MENS CLOTHING|ACCESSORIES|BELTS|LEATHER|CL1|213630|BOLPSCRZMARL|616424121636|A|01||||B|15.500|39.950|39.950|39.950||.000|.000|.000||BTC0143|||20190414|99999999|||LEATHER BELT W/MARLIN EMBLEM|.0|.0|.0|.000|A|CN|CHINA|EAR99|N|N|N|N|N|N|N||N|N|Y|Y|N||N|N|Y|N|N||N|||6.50000|110226|LT BROWN|40|N|N|N|N||||||||1918
C|701|2007990||LEATHER BE/LTBRN/42/ ***|640BOLPSCRZMARL|2007983||600|640|10|1|MENS CLOTHING|ACCESSORIES|BELTS|LEATHER|CL1|213630|BOLPSCRZMARL|616424121643|A|01||||B|15.500|39.950|39.950|39.950||.000|.000|.000||BTC0143|||20190414|99999999|||LEATHER BELT W/MARLIN EMBLEM|.0|.0|.0|.000|A|CN|CHINA|EAR99|N|N|N|N|N|N|N||N|N|Y|Y|N||N|N|Y|N|N||N|||6.50000|110226|LT BROWN|42|N|N|N|N||||||||1918
C|701|2007991||LEATHER BE/LTBRN/44/ ***|640BOLPSCRZMARL|2007983||600|640|10|1|MENS CLOTHING|ACCESSORIES|BELTS|LEATHER|CL1|213630|BOLPSCRZMARL|616424121650|A|01||||B|15.500|39.950|39.950|39.950||.000|.000|.000||BTC0143|||20190414|99999999|||LEATHER BELT W/MARLIN EMBLEM|.0|.0|.0|.000|A|CN|CHINA|EAR99|N|N|N|N|N|N|N||N|N|Y|Y|N||N|N|Y|N|N||N|||6.50000|110226|LT BROWN|44|N|N|N|N||||||||1918
C|701|2007992||LEATHER BE/LTBRN/46/ ***|640BOLPSCRZMARL|2007983||600|640|10|1|MENS CLOTHING|ACCESSORIES|BELTS|LEATHER|CL1|213630|BOLPSCRZMARL|616424121667|A|01||||B|15.500|39.950|39.950|39.950||.000|.000|.000||BTC0143|||20190414|99999999|||LEATHER BELT W/MARLIN EMBLEM|.0|.0|.0|.000|A|CN|CHINA|EAR99|N|N|N|N|N|N|N||N|N|Y|Y|N||N|N|Y|N|N||N|||6.50000|110226|LT BROWN|46|N|N|N|N||||||||1918
C|701|2007994||LEATHER BE/LTBRN/32/ ***|640BOLPSCRZDOLP|2007993||600|640|10|1|MENS CLOTHING|ACCESSORIES|BELTS|LEATHER|CL1|213630|BOLPSCRZDOLP|616424121674|A|01||||B|15.500|39.950|39.950|39.950||.000|.000|.000||BTC0143|||20190414|99999999|||LEATHER BELT W/DOLPHIN EMBLEM|.0|.0|.0|.000|A|CN|CHINA|EAR99|N|N|N|N|N|N|N||N|N|Y|Y|N||N|N|Y|N|N||N|||6.50000|62956|LT BROWN|32|N|N|N|N||||||||1918
C|701|2007995||LEATHER BE/LTBRN/34/ ***|640BOLPSCRZDOLP|2007993||600|640|10|1|MENS CLOTHING|ACCESSORIES|BELTS|LEATHER|CL1|213630|BOLPSCRZDOLP|616424121681|A|01||||B|15.500|39.950|39.950|39.950||.000|.000|.000||BTC0143|||20190414|99999999|||LEATHER BELT W/DOLPHIN EMBLEM|.0|.0|.0|.000|A|CN|CHINA|EAR99|N|N|N|N|N|N|N||N|N|Y|Y|N||N|N|Y|N|N||N|||6.50000|62956|LT BROWN|34|N|N|N|N||||||||1918
C|701|2007996||LEATHER BE/LTBRN/36/ ***|640BOLPSCRZDOLP|2007993||600|640|10|1|MENS CLOTHING|ACCESSORIES|BELTS|LEATHER|CL1|213630|BOLPSCRZDOLP|616424121698|A|01||||B|15.500|39.950|39.950|39.950||.000|.000|.000||BTC0143|||20190414|99999999|||LEATHER BELT W/DOLPHIN EMBLEM|.0|.0|.0|.000|A|CN|CHINA|EAR99|N|N|N|N|N|N|N||N|N|Y|Y|N||N|N|Y|N|N||N|||6.50000|62956|LT BROWN|36|N|N|N|N||||||||1918
C|701|2007997||LEATHER BE/LTBRN/38/ ***|640BOLPSCRZDOLP|2007993||600|640|10|1|MENS CLOTHING|ACCESSORIES|BELTS|LEATHER|CL1|213630|BOLPSCRZDOLP|616424121704|A|01||||B|15.500|39.950|39.950|39.950||.000|.000|.000||BTC0143|||20190414|99999999|||LEATHER BELT W/DOLPHIN EMBLEM|.0|.0|.0|.000|A|CN|CHINA|EAR99|N|N|N|N|N|N|N||N|N|Y|Y|N||N|N|Y|N|N||N|||6.50000|62956|LT BROWN|38|N|N|N|N||||||||1918
